Part_ID,Part_Name,Equipment_Family,Equipment_Model,Part_Category,Demand_Profile,Criticality,Supplier_ID,Supplier_Region,Unit_Cost_EUR,Storage_Type,Lifecycle_Status,ABC_Class,Movement_Class,Manual_Location,UDC_Type,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Unit_Volume_cm3,Max_Dimension_mm,Stock_Managed
WA-PCB-0750,3D Aligner Display Module,Wheel Aligner,3D Aligner,Control boards & displays,rare_critical,Critical,SUP-015,EU,1030.0,Electronics Cage,Active,A,NC,R-H83,F,584,515,46,13835,584,0
VL-MTR-0047,Alignment Lift Gearbox Assembly,Vehicle Lift,Alignment Lift,"Motors, drives & gearboxes",rare_critical,Critical,SUP-005,Eastern Europe,810.0,Heavy Rack,Active,A,NC,R-L65,D,183,153,77,2156,183,0
TC-HYD-0646,Artiglio Master Hydraulic Seal Kit,Tyre Changer,Artiglio Master,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-008,EU,25.41,Small Rack,Phase-out,C,NC,R-P40,PALLET,1198,546,866,566458,1198,0
WA-PCB-0220,REMO Display Module,Wheel Aligner,REMO,Control boards & displays,rare_critical,Medium,SUP-012,Italy,1820.0,Electronics Cage,Active,A,NC,R-Q35,ORANGE,883,612,734,396651,883,0
WB-PCB-0577,EM 9000 Processor Module,Wheel Balancer,EM 9000,Control boards & displays,rare_critical,Critical,SUP-003,EU,355.0,Electronics Cage,Active,B,NC,R-T84,VER,1428,489,167,116615,1428,0
TC-MTR-0253,Artiglio Master Electric Motor,Tyre Changer,Artiglio Master,"Motors, drives & gearboxes",rare_critical,High,SUP-006,EU,850.0,Heavy Rack,Active,A,NC,R-Y13,PALLET,1038,685,121,86035,1038,0
WB-SNS-0722,Mobile Balancer Proximity Switch,Wheel Balancer,Mobile Balancer,"Sensors, encoders & switches",intermittent,High,SUP-016,EU,41.3,Electronics Cage,Active,C,NC,R-F49,B,22,120,109,288,120,1
WB-MTR-0361,ET Series Servo Motor,Wheel Balancer,ET Series,"Motors, drives & gearboxes",rare_critical,Critical,SUP-016,EU,1160.0,Heavy Rack,Active,A,NC,R-Q62,D,289,81,63,1475,289,0
VL-MTR-0295,Scissor Lift Servo Motor,Vehicle Lift,Scissor Lift,"Motors, drives & gearboxes",rare_critical,Medium,SUP-005,Eastern Europe,860.0,Heavy Rack,Active,A,NC,R-H43,D,85,186,132,2087,186,0
VL-SNS-0675,ERCO Lift Encoder Sensor,Vehicle Lift,ERCO Lift,"Sensors, encoders & switches",intermittent,Critical,SUP-007,Eastern Europe,110.0,Electronics Cage,Active,B,NC,R-A90,B,21,130,6,16,130,0
TE-PCB-0580,Test Lane Operator Panel,Technical Control,Test Lane,Control boards & displays,rare_critical,High,SUP-014,Eastern Europe,345.0,Electronics Cage,Active,B,NC,R-G85,F,598,404,120,28991,598,0
WB-SNS-0293,Mobile Balancer Calibration Sensor,Wheel Balancer,Mobile Balancer,"Sensors, encoders & switches",intermittent,Low,SUP-001,Italy,75.0,Electronics Cage,Active,B,NC,R-Y64,B,116,130,10,151,130,0
AD-PCB-0244,SCE Calibration I/O Board,ADAS & Diagnosis,SCE Calibration,Control boards & displays,rare_critical,High,SUP-003,EU,405.0,Electronics Cage,Active,B,NC,R-L54,D,206,183,156,5881,206,0
WB-HYD-0454,EM 9000 Flow Valve,Wheel Balancer,EM 9000,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-017,EU,90.0,Small Rack,Active,B,NC,R-I09,E,274,376,47,4842,376,0
TC-MTR-0535,Artiglio Master Inverter Drive,Tyre Changer,Artiglio Master,"Motors, drives & gearboxes",rare_critical,High,SUP-020,EU,240.0,Heavy Rack,Active,B,NC,R-E49,B,59,51,73,220,73,0
VL-PCB-0782,Alignment Lift Processor Module,Vehicle Lift,Alignment Lift,Control boards & displays,rare_critical,Critical,SUP-020,EU,370.0,Electronics Cage,Active,B,NC,R-I17,PALLET,972,781,875,664240,972,0
VL-HYD-0154,Alignment Lift Hydraulic Hose,Vehicle Lift,Alignment Lift,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-004,EU,39.15,Small Rack,Active,C,NC,R-G55,E,176,217,151,5767,217,0
VL-MTR-0170,Scissor Lift Electric Motor,Vehicle Lift,Scissor Lift,"Motors, drives & gearboxes",rare_critical,High,SUP-020,EU,2040.0,Heavy Rack,Active,A,NC,R-I39,D,199,166,63,2081,199,0
WA-PCB-0296,REMO Control Board,Wheel Aligner,REMO,Control boards & displays,rare_critical,High,SUP-014,Eastern Europe,470.0,Electronics Cage,Active,A,NC,R-P64,VER,1263,439,203,112555,1263,0
WB-MTR-0049,Mobile Balancer Electric Motor,Wheel Balancer,Mobile Balancer,"Motors, drives & gearboxes",rare_critical,Critical,SUP-009,Italy,690.0,Heavy Rack,New,A,NC,R-M19,D,231,125,31,895,231,1
TE-MTR-0836,Test Lane Gearbox Assembly,Technical Control,Test Lane,"Motors, drives & gearboxes",rare_critical,Low,SUP-006,EU,2130.0,Heavy Rack,Active,A,NC,R-M77,D,218,87,48,910,218,0
TC-PCB-0059,Artiglio Master Power Supply Board,Tyre Changer,Artiglio Master,Control boards & displays,rare_critical,Critical,SUP-017,EU,195.0,Electronics Cage,Active,B,NC,R-Q45,F,484,342,68,11256,484,0
VL-PCB-0629,Scissor Lift Operator Panel,Vehicle Lift,Scissor Lift,Control boards & displays,rare_critical,High,SUP-017,EU,870.0,Electronics Cage,Active,A,NC,R-A40,F,551,217,155,18533,551,0
TC-PCB-0202,A2024 LL Display Module,Tyre Changer,A2024 LL,Control boards & displays,rare_critical,Medium,SUP-008,EU,1470.0,Electronics Cage,Active,A,NC,R-N19,B,73,111,44,357,111,0
TC-HYD-0550,Basic Line TC Flow Valve,Tyre Changer,Basic Line TC,"Hydraulic pumps, hoses & seals",intermittent,Critical,SUP-018,EU,16.36,Small Rack,Active,C,NC,R-N72,E,153,198,141,4271,198,1
TC-PCB-0524,A2024 LL I/O Board,Tyre Changer,A2024 LL,Control boards & displays,rare_critical,Critical,SUP-016,EU,1230.0,Electronics Cage,Active,A,NC,R-H61,D,96,240,119,2742,240,1
WB-PCB-0956,ET Series Processor Module,Wheel Balancer,ET Series,Control boards & displays,rare_critical,Critical,SUP-005,Eastern Europe,270.0,Electronics Cage,Active,B,NC,R-P12,VER,807,623,38,19105,807,0
WB-PCB-0978,ET Series Processor Module,Wheel Balancer,ET Series,Control boards & displays,rare_critical,High,SUP-003,EU,360.0,Electronics Cage,Active,A,NC,R-T33,ORANGE,1043,512,304,162341,1043,1
WB-MTR-0155,EM 9000 Servo Motor,Wheel Balancer,EM 9000,"Motors, drives & gearboxes",rare_critical,High,SUP-016,EU,230.0,Heavy Rack,Active,B,NC,R-P90,F,435,520,29,6560,520,0
WA-SAF-0338,REMO Guard Switch,Wheel Aligner,REMO,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-018,EU,730.0,Small Rack,Active,A,NC,R-G92,E,381,367,129,18038,381,0
TC-PCB-0435,Artiglio Master Keypad Board,Tyre Changer,Artiglio Master,Control boards & displays,rare_critical,Critical,SUP-012,Italy,205.0,Electronics Cage,Active,C,NC,R-E08,D,200,220,74,3256,220,1
TC-SAF-0927,A2024 LL Lock Release Cable,Tyre Changer,A2024 LL,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-007,Eastern Europe,790.0,Small Rack,Active,A,NC,R-Q87,E,395,358,60,8485,395,1
TC-PCB-0370,Basic Line TC Operator Panel,Tyre Changer,Basic Line TC,Control boards & displays,rare_critical,High,SUP-012,Italy,275.0,Electronics Cage,Active,B,NC,R-P47,D,215,89,122,2334,215,0
TC-MTR-0036,Artiglio Master Rotation Drive,Tyre Changer,Artiglio Master,"Motors, drives & gearboxes",rare_critical,High,SUP-010,EU,1020.0,Heavy Rack,Phase-out,A,NC,R-Y47,E,352,314,153,16911,352,0
TE-SNS-0223,Brake Tester Speed Sensor,Technical Control,Brake Tester,"Sensors, encoders & switches",intermittent,Medium,SUP-008,EU,34.56,Electronics Cage,Active,C,NC,R-Z18,B,31,30,66,61,66,1
WB-SAF-0134,ET Series Lock Release Cable,Wheel Balancer,ET Series,"Safety locks, guards & interlocks",rare_critical,High,SUP-005,Eastern Europe,185.0,Small Rack,Active,B,NC,R-B68,E,237,283,53,3555,283,1
WB-MTR-0330,ET Series Electric Motor,Wheel Balancer,ET Series,"Motors, drives & gearboxes",rare_critical,High,SUP-013,North America,235.0,Heavy Rack,Phase-out,B,NC,R-A36,E,172,337,70,4057,337,0
TC-MTR-0670,HD1200 Truck Electric Motor,Tyre Changer,HD1200 Truck,"Motors, drives & gearboxes",rare_critical,High,SUP-002,Italy,2010.0,Heavy Rack,Active,A,NC,R-Z19,B,123,148,60,1092,148,1
WB-PCB-0228,ET Series Display Module,Wheel Balancer,ET Series,Control boards & displays,rare_critical,High,SUP-013,North America,600.0,Electronics Cage,Active,A,NC,R-S28,B,137,49,16,107,137,0
WA-PCB-0208,REMO Processor Module,Wheel Aligner,REMO,Control boards & displays,rare_critical,Critical,SUP-001,Italy,1110.0,Electronics Cage,Active,A,NC,R-H84,ORANGE,779,814,334,211791,814,1
TE-MTR-0312,Inspection Line Gear Motor,Technical Control,Inspection Line,"Motors, drives & gearboxes",rare_critical,Critical,SUP-003,EU,1810.0,Heavy Rack,Active,A,NC,R-Y97,D,166,131,89,1935,166,0
WB-MTR-0339,ET Series Gearbox Assembly,Wheel Balancer,ET Series,"Motors, drives & gearboxes",rare_critical,Medium,SUP-005,Eastern Europe,220.0,Heavy Rack,Active,C,NC,R-N15,D,214,101,84,1816,214,1
TE-MTR-0122,Test Lane Electric Motor,Technical Control,Test Lane,"Motors, drives & gearboxes",rare_critical,Medium,SUP-001,Italy,310.0,Heavy Rack,Active,B,NC,R-I39,B,77,112,68,586,112,0
TE-MTR-0219,Inspection Line Inverter Drive,Technical Control,Inspection Line,"Motors, drives & gearboxes",rare_critical,Critical,SUP-012,Italy,560.0,Heavy Rack,Active,A,NC,R-B63,PALLET,802,795,106,67585,802,0
TE-HYD-0737,Inspection Line Hose Coupling,Technical Control,Inspection Line,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-002,Italy,45.11,Small Rack,Active,C,NC,R-I74,VER,1139,756,84,72331,1139,0
VL-MTR-0506,Two-Post Lift Servo Motor,Vehicle Lift,Two-Post Lift,"Motors, drives & gearboxes",rare_critical,Critical,SUP-018,EU,600.0,Heavy Rack,Active,A,NC,R-B51,E,350,181,104,6588,350,0
TC-SAF-0556,A2024 LL Guard Switch,Tyre Changer,A2024 LL,"Safety locks, guards & interlocks",rare_critical,Medium,SUP-011,EU,220.0,Small Rack,Active,B,NC,R-M77,E,351,352,112,13838,352,0
WA-SAF-0541,REMO Safety Latch,Wheel Aligner,REMO,"Safety locks, guards & interlocks",rare_critical,High,SUP-003,EU,165.0,Small Rack,Active,C,NC,R-L14,E,411,271,159,17710,411,1
WA-SAF-0226,Camera Aligner Protective Guard,Wheel Aligner,Camera Aligner,"Safety locks, guards & interlocks",rare_critical,High,SUP-010,EU,240.0,Small Rack,Phase-out,B,NC,R-Z51,D,209,220,168,7725,220,0
TC-MTR-0650,HD1200 Truck Servo Motor,Tyre Changer,HD1200 Truck,"Motors, drives & gearboxes",rare_critical,Medium,SUP-018,EU,400.0,Heavy Rack,Active,B,NC,R-I39,D,172,193,37,1228,193,0
WA-SAF-0207,Camera Aligner Safety Lock,Wheel Aligner,Camera Aligner,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-005,Eastern Europe,185.0,Small Rack,Active,C,NC,R-C84,D,267,234,152,9497,267,1
TC-SAF-0512,Artiglio Master Emergency Stop,Tyre Changer,Artiglio Master,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-017,EU,85.0,Small Rack,Phase-out,C,NC,R-F27,F,472,411,52,10088,472,0
WB-SAF-0818,EM 9000 Safety Latch,Wheel Balancer,EM 9000,"Safety locks, guards & interlocks",rare_critical,High,SUP-007,Eastern Europe,49.62,Small Rack,Active,C,NC,R-B93,B,39,120,77,360,120,0
WA-SAF-0161,3D Aligner Lock Release Cable,Wheel Aligner,3D Aligner,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-002,Italy,80.0,Small Rack,Active,C,NC,R-F03,E,142,343,126,6137,343,0
WB-SAF-0441,EM 9000 Safety Latch,Wheel Balancer,EM 9000,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-010,EU,95.0,Small Rack,Active,C,NC,R-T94,B,33,110,29,105,110,1
WA-SAF-0723,3D Aligner Lock Release Cable,Wheel Aligner,3D Aligner,"Safety locks, guards & interlocks",rare_critical,High,SUP-010,EU,48.96,Small Rack,Active,C,NC,R-H02,D,156,164,118,3019,164,0
TE-SAF-0314,Suspension Tester Interlock Switch,Technical Control,Suspension Tester,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-018,EU,95.0,Small Rack,Active,C,NC,R-Y41,VER,739,627,136,63016,739,1
TC-MTR-0318,Artiglio Master Rotation Drive,Tyre Changer,Artiglio Master,"Motors, drives & gearboxes",rare_critical,Critical,SUP-014,Eastern Europe,300.0,Heavy Rack,Active,B,NC,R-N35,E,260,275,57,4076,275,1
WB-SAF-0266,ET Series Protective Guard,Wheel Balancer,ET Series,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-014,Eastern Europe,60.0,Small Rack,Active,C,NC,R-M65,PALLET,1044,770,198,159168,1044,1
WB-PCB-0242,Eyelight Operator Panel,Wheel Balancer,Eyelight,Control boards & displays,rare_critical,Critical,SUP-004,EU,580.0,Electronics Cage,Active,A,NC,R-P79,B,66,90,42,249,90,0
VL-MTR-0098,Scissor Lift Inverter Drive,Vehicle Lift,Scissor Lift,"Motors, drives & gearboxes",rare_critical,Critical,SUP-004,EU,1060.0,Heavy Rack,Active,A,NC,R-E85,D,146,141,118,2429,146,0
WB-SAF-0727,Mobile Balancer Protective Guard,Wheel Balancer,Mobile Balancer,"Safety locks, guards & interlocks",rare_critical,High,SUP-011,EU,510.0,Small Rack,Active,A,NC,R-Y95,B,56,138,118,912,138,0
WB-MTR-0473,Eyelight Electric Motor,Wheel Balancer,Eyelight,"Motors, drives & gearboxes",rare_critical,Medium,SUP-020,EU,240.0,Heavy Rack,New,C,NC,R-F28,E,205,171,105,3681,205,0
TC-MTR-0751,Basic Line TC Servo Motor,Tyre Changer,Basic Line TC,"Motors, drives & gearboxes",rare_critical,High,SUP-007,Eastern Europe,470.0,Heavy Rack,Active,B,NC,R-M18,B,52,100,46,239,100,0
WA-MTR-0828,Camera Aligner Inverter Drive,Wheel Aligner,Camera Aligner,"Motors, drives & gearboxes",rare_critical,Medium,SUP-019,EU,1790.0,Heavy Rack,Active,A,NC,R-D45,E,323,357,140,16144,357,0
TC-MTR-0355,A2024 LL Motor Brake,Tyre Changer,A2024 LL,"Motors, drives & gearboxes",rare_critical,Critical,SUP-007,Eastern Europe,300.0,Heavy Rack,Active,B,NC,R-I53,E,274,359,150,14755,359,0
TC-PCB-0947,Artiglio Master Keypad Board,Tyre Changer,Artiglio Master,Control boards & displays,rare_critical,Critical,SUP-006,EU,355.0,Electronics Cage,Active,B,NC,R-F30,PALLET,1106,761,480,404000,1106,1
WA-PCB-0847,Exact Precision Operator Panel,Wheel Aligner,Exact Precision,Control boards & displays,rare_critical,Medium,SUP-019,EU,190.0,Electronics Cage,Active,B,NC,R-N98,D,192,143,132,3624,192,0
WA-MTR-0463,Camera Aligner Rotation Drive,Wheel Aligner,Camera Aligner,"Motors, drives & gearboxes",rare_critical,Critical,SUP-012,Italy,1200.0,Heavy Rack,Active,A,NC,R-C67,D,193,99,25,478,193,0
AD-PCB-0091,SCE Calibration Display Module,ADAS & Diagnosis,SCE Calibration,Control boards & displays,rare_critical,Critical,SUP-011,EU,330.0,Electronics Cage,Active,B,NC,R-N79,F,394,387,38,5794,394,0
VL-SAF-0450,Alignment Lift Emergency Stop,Vehicle Lift,Alignment Lift,"Safety locks, guards & interlocks",rare_critical,Medium,SUP-012,Italy,440.0,Small Rack,Active,A,NC,R-I63,E,285,157,107,4788,285,0
TC-PCB-0063,HD1200 Truck Keypad Board,Tyre Changer,HD1200 Truck,Control boards & displays,rare_critical,Critical,SUP-004,EU,330.0,Electronics Cage,Active,B,NC,R-H75,VER,1116,349,119,46349,1116,0
TC-PCB-0755,Basic Line TC Keypad Board,Tyre Changer,Basic Line TC,Control boards & displays,rare_critical,High,SUP-020,EU,300.0,Electronics Cage,Active,B,NC,R-T32,E,419,198,87,7218,419,0
WA-PCB-0046,REMO Keypad Board,Wheel Aligner,REMO,Control boards & displays,rare_critical,High,SUP-016,EU,465.0,Electronics Cage,Active,B,NC,R-D33,PALLET,1122,575,495,319349,1122,0
WA-PCB-0649,3D Aligner Control Board,Wheel Aligner,3D Aligner,Control boards & displays,rare_critical,Critical,SUP-007,Eastern Europe,680.0,Electronics Cage,Active,A,NC,R-G34,B,115,108,107,1329,115,0
WA-PCB-0145,3D Aligner Processor Module,Wheel Aligner,3D Aligner,Control boards & displays,rare_critical,Medium,SUP-020,EU,400.0,Electronics Cage,Active,A,NC,R-E07,D,225,85,131,2505,225,0
TC-MTR-0583,A2024 LL Gearbox Assembly,Tyre Changer,A2024 LL,"Motors, drives & gearboxes",rare_critical,High,SUP-010,EU,260.0,Heavy Rack,Active,B,NC,R-D37,E,355,235,177,14766,355,1
TC-PCB-0633,Basic Line TC Power Supply Board,Tyre Changer,Basic Line TC,Control boards & displays,rare_critical,Critical,SUP-003,EU,1530.0,Electronics Cage,Active,A,NC,R-A65,B,81,108,100,875,108,1
TC-PCB-0896,Basic Line TC Operator Panel,Tyre Changer,Basic Line TC,Control boards & displays,rare_critical,Critical,SUP-012,Italy,910.0,Electronics Cage,Active,A,NC,R-S20,D,205,169,95,3291,205,1
WB-MTR-0464,EM 9000 Rotation Drive,Wheel Balancer,EM 9000,"Motors, drives & gearboxes",rare_critical,Medium,SUP-014,Eastern Europe,700.0,Heavy Rack,Active,A,NC,R-L60,E,303,240,90,6545,303,1
WB-MTR-0933,Eyelight Gear Motor,Wheel Balancer,Eyelight,"Motors, drives & gearboxes",rare_critical,Critical,SUP-009,Italy,2110.0,Heavy Rack,Active,A,NC,R-Z92,B,111,89,24,237,111,1
WB-PCB-0429,EM 9000 Operator Panel,Wheel Balancer,EM 9000,Control boards & displays,rare_critical,High,SUP-013,North America,940.0,Electronics Cage,Active,A,NC,R-C43,VER,632,528,166,55394,632,1
TC-BLT-0455,HD1200 Truck Transmission Pulley,Tyre Changer,HD1200 Truck,Belts & pulleys,regular,Medium,SUP-020,EU,16.53,Bin,Active,C,D,R-S95,D,137,125,31,531,137,1
TC-CAB-0827,Artiglio Master Usb Interface Cable,Tyre Changer,Artiglio Master,"Cables, connectors & harnesses",intermittent,High,SUP-009,Italy,18.43,Bin,Active,C,D,R-M49,B,27,142,24,92,142,1
VL-CMP-0021,Scissor Lift Clamping Jaw,Vehicle Lift,Scissor Lift,"Clamps, jaws & tooling",regular,Medium,SUP-009,Italy,55.0,Small Rack,Active,B,D,R-Y38,F,428,513,58,12735,513,1
WB-CAB-0386,Eyelight Usb Interface Cable,Wheel Balancer,Eyelight,"Cables, connectors & harnesses",intermittent,High,SUP-008,EU,12.5,Bin,Active,C,D,R-E08,B,56,94,108,569,108,1
WB-CAB-0749,Mobile Balancer Sensor Harness,Wheel Balancer,Mobile Balancer,"Cables, connectors & harnesses",intermittent,High,SUP-004,EU,85.0,Bin,Active,B,D,R-B48,B,50,142,58,412,142,1
WB-CAB-0929,EM 9000 Sensor Harness,Wheel Balancer,EM 9000,"Cables, connectors & harnesses",intermittent,Medium,SUP-005,Eastern Europe,37.66,Bin,Active,B,D,R-N65,B,53,141,117,874,141,1
WB-PNE-0568,EM 9000 Pressure Switch,Wheel Balancer,EM 9000,Pneumatic valves & cylinders,intermittent,Medium,SUP-006,EU,325.0,Small Rack,Active,A,D,R-D50,F,567,202,65,7445,567,1
TE-CMP-0537,Inspection Line Jaw Cover,Technical Control,Inspection Line,"Clamps, jaws & tooling",regular,Medium,SUP-002,Italy,33.82,Small Rack,Active,B,D,R-E30,E,254,237,145,8729,254,1
VL-BLT-0132,Two-Post Lift Poly-V Belt,Vehicle Lift,Two-Post Lift,Belts & pulleys,regular,Low,SUP-005,Eastern Europe,17.84,Bin,Active,C,D,R-C75,B,132,63,112,931,132,1
WA-BRG-0952,REMO Balancer Shaft,Wheel Aligner,REMO,Bearings & shafts,regular,Critical,SUP-013,North America,42.26,Bin,Phase-out,C,D,R-P04,B,36,78,14,39,78,0
TE-SNS-0010,Brake Tester Encoder Sensor,Technical Control,Brake Tester,"Sensors, encoders & switches",intermittent,High,SUP-002,Italy,75.0,Electronics Cage,Active,B,D,R-Q64,B,118,103,22,267,118,1
WB-HYD-0044,Eyelight Hydraulic Seal Kit,Wheel Balancer,Eyelight,"Hydraulic pumps, hoses & seals",intermittent,Medium,SUP-014,Eastern Europe,335.0,Small Rack,Active,A,D,R-L51,D,124,187,71,1646,187,1
AD-CMP-0586,Camera Calibration Mounting Head,ADAS & Diagnosis,Camera Calibration,"Clamps, jaws & tooling",regular,Critical,SUP-014,Eastern Europe,35.31,Small Rack,Active,C,D,R-Z06,B,78,30,106,248,106,1
WB-CMP-0560,ET Series Jaw Cover,Wheel Balancer,ET Series,"Clamps, jaws & tooling",regular,High,SUP-006,EU,125.0,Small Rack,Active,A,D,R-S30,ORANGE,978,888,801,695640,978,1
VL-SNS-0041,Alignment Lift Load Cell,Vehicle Lift,Alignment Lift,"Sensors, encoders & switches",intermittent,High,SUP-018,EU,41.68,Electronics Cage,Active,B,D,R-L37,D,254,113,110,3157,254,1
TC-SNS-0421,HD1200 Truck Calibration Sensor,Tyre Changer,HD1200 Truck,"Sensors, encoders & switches",intermittent,High,SUP-007,Eastern Europe,305.0,Electronics Cage,Active,A,D,R-L35,ORANGE,803,612,651,319925,803,1
TE-CAB-0926,Test Lane Connector Kit,Technical Control,Test Lane,"Cables, connectors & harnesses",intermittent,Medium,SUP-013,North America,70.0,Bin,Active,B,D,R-F68,E,394,201,78,6177,394,1
WA-HYD-0529,3D Aligner Pump Assembly,Wheel Aligner,3D Aligner,"Hydraulic pumps, hoses & seals",intermittent,High,SUP-011,EU,840.0,Small Rack,Active,A,D,R-Z73,E,202,319,160,10310,319,1
VL-CMP-0363,Two-Post Lift Mounting Head,Vehicle Lift,Two-Post Lift,"Clamps, jaws & tooling",regular,Medium,SUP-002,Italy,47.64,Small Rack,Active,B,D,R-Y29,E,299,290,53,4596,299,1
TE-BRG-0436,Inspection Line Spindle Bearing,Technical Control,Inspection Line,Bearings & shafts,regular,High,SUP-013,North America,19.54,Bin,Active,C,D,R-P59,B,132,90,114,1354,132,1
TE-BLT-0334,Inspection Line Timing Belt,Technical Control,Inspection Line,Belts & pulleys,regular,Medium,SUP-018,EU,45.29,Bin,Active,B,D,R-S17,D,134,208,58,1617,208,1
TC-PNE-0408,A2024 LL Pneumatic Cylinder,Tyre Changer,A2024 LL,Pneumatic valves & cylinders,intermittent,Medium,SUP-016,EU,210.0,Small Rack,Active,A,D,R-P96,E,283,235,38,2527,283,1
TC-BRG-0442,A2024 LL Roller Bearing,Tyre Changer,A2024 LL,Bearings & shafts,regular,Medium,SUP-004,EU,21.69,Bin,Active,C,D,R-T22,E,144,246,107,3790,246,1
AD-PNE-0038,Diagnostic Console Pneumatic Cylinder,ADAS & Diagnosis,Diagnostic Console,Pneumatic valves & cylinders,intermittent,High,SUP-013,North America,65.0,Small Rack,Phase-out,B,D,R-D69,VER,593,576,151,51577,593,0
AD-SAF-0484,Radar Calibration Lock Release Cable,ADAS & Diagnosis,Radar Calibration,"Safety locks, guards & interlocks",rare_critical,High,SUP-013,North America,255.0,Small Rack,Active,B,NC,R-E49,F,529,190,92,9247,529,0
WB-MTR-0673,ET Series Gear Motor,Wheel Balancer,ET Series,"Motors, drives & gearboxes",rare_critical,Critical,SUP-017,EU,430.0,Heavy Rack,Active,A,NC,R-P34,D,91,114,150,1556,150,0
WA-SAF-0769,REMO Safety Lock,Wheel Aligner,REMO,"Safety locks, guards & interlocks",rare_critical,Critical,SUP-014,Eastern Europe,95.0,Small Rack,Active,C,NC,R-P86,PALLET,722,482,328,114145,722,0
AD-MTR-0998,Camera Calibration Servo Motor,ADAS & Diagnosis,Camera Calibration,"Motors, drives & gearboxes",rare_critical,Medium,SUP-005,Eastern Europe,285.0,Heavy Rack,Active,B,NC,R-C42,E,199,278,142,7856,278,1
